state_po,county_name,party,candidatevotes,totalvotes
MO,Morgan,DEMOCRAT,1924,9487
MO,Morgan,GREEN,10,9487
MO,Morgan,LIBERTARIAN,98,9487
MO,Morgan,OTHER,13,9487
MO,Morgan,REPUBLICAN,7442,9487
MO,New Madrid,DEMOCRAT,1748,7250
MO,New Madrid,GREEN,9,7250
MO,New Madrid,LIBERTARIAN,43,7250
MO,New Madrid,OTHER,3,7250
MO,New Madrid,REPUBLICAN,5447,7250
MO,Newton,DEMOCRAT,5818,28405
MO,Newton,GREEN,67,28405
MO,Newton,LIBERTARIAN,385,28405
MO,Newton,OTHER,15,28405
MO,Newton,REPUBLICAN,22120,28405
MO,Nodaway,DEMOCRAT,2853,9893
MO,Nodaway,GREEN,29,9893
MO,Nodaway,LIBERTARIAN,131,9893
MO,Nodaway,OTHER,15,9893
MO,Nodaway,REPUBLICAN,6865,9893
MO,Oregon,DEMOCRAT,823,4739
MO,Oregon,GREEN,2,4739
MO,Oregon,LIBERTARIAN,58,4739
MO,Oregon,OTHER,9,4739
MO,Oregon,REPUBLICAN,3847,4739
MO,Osage,DEMOCRAT,1037,7539
MO,Osage,GREEN,4,7539
MO,Osage,LIBERTARIAN,67,7539
MO,Osage,OTHER,6,7539
MO,Osage,REPUBLICAN,6425,7539
MO,Ozark,DEMOCRAT,752,4864
MO,Ozark,GREEN,7,4864
MO,Ozark,LIBERTARIAN,32,4864
MO,Ozark,OTHER,9,4864
MO,Ozark,REPUBLICAN,4064,4864
MO,Pemiscot,DEMOCRAT,1560,5735
MO,Pemiscot,GREEN,6,5735
MO,Pemiscot,LIBERTARIAN,45,5735
MO,Pemiscot,OTHER,4,5735
MO,Pemiscot,REPUBLICAN,4120,5735
MO,Perry,DEMOCRAT,1664,9447
MO,Perry,GREEN,18,9447
MO,Perry,LIBERTARIAN,102,9447
MO,Perry,OTHER,6,9447
MO,Perry,REPUBLICAN,7657,9447
MO,Pettis,DEMOCRAT,4783,19097
MO,Pettis,GREEN,58,19097
MO,Pettis,LIBERTARIAN,381,19097
MO,Pettis,OTHER,21,19097
MO,Pettis,REPUBLICAN,13854,19097
MO,Phelps,DEMOCRAT,5637,19568
MO,Phelps,GREEN,63,19568
MO,Phelps,LIBERTARIAN,367,19568
MO,Phelps,OTHER,21,19568
MO,Phelps,REPUBLICAN,13480,19568
MO,Pike,DEMOCRAT,1717,7695
MO,Pike,GREEN,19,7695
MO,Pike,LIBERTARIAN,93,7695
MO,Pike,OTHER,3,7695
MO,Pike,REPUBLICAN,5863,7695
MO,Platte,DEMOCRAT,27179,57270
MO,Platte,GREEN,182,57270
MO,Platte,LIBERTARIAN,902,57270
MO,Platte,OTHER,90,57270
MO,Platte,REPUBLICAN,28917,57270
MO,Polk,DEMOCRAT,2885,15064
MO,Polk,GREEN,22,15064
MO,Polk,LIBERTARIAN,278,15064
MO,Polk,OTHER,29,15064
MO,Polk,REPUBLICAN,11850,15064
MO,Pulaski,DEMOCRAT,3740,14414
MO,Pulaski,GREEN,36,14414
MO,Pulaski,LIBERTARIAN,286,14414
MO,Pulaski,OTHER,23,14414
MO,Pulaski,REPUBLICAN,10329,14414
MO,Putnam,DEMOCRAT,361,2361
MO,Putnam,GREEN,0,2361
MO,Putnam,LIBERTARIAN,13,2361
MO,Putnam,OTHER,3,2361
MO,Putnam,REPUBLICAN,1984,2361
MO,Ralls,DEMOCRAT,1205,5662
MO,Ralls,GREEN,7,5662
MO,Ralls,LIBERTARIAN,51,5662
MO,Ralls,OTHER,3,5662
MO,Ralls,REPUBLICAN,4396,5662
MO,Randolph,DEMOCRAT,2485,10744
MO,Randolph,GREEN,27,10744
MO,Randolph,LIBERTARIAN,200,10744
MO,Randolph,OTHER,14,10744
MO,Randolph,REPUBLICAN,8018,10744
MO,Ray,DEMOCRAT,3109,11649
MO,Ray,GREEN,29,11649
MO,Ray,LIBERTARIAN,145,11649
MO,Ray,OTHER,21,11649
MO,Ray,REPUBLICAN,8345,11649
MO,Reynolds,DEMOCRAT,529,3298
MO,Reynolds,GREEN,8,3298
MO,Reynolds,LIBERTARIAN,24,3298
MO,Reynolds,OTHER,4,3298
MO,Reynolds,REPUBLICAN,2733,3298
MO,Ripley,DEMOCRAT,833,5717
MO,Ripley,GREEN,7,5717
MO,Ripley,LIBERTARIAN,34,5717
MO,Ripley,OTHER,4,5717
MO,Ripley,REPUBLICAN,4839,5717
MO,St. Charles,DEMOCRAT,89530,222017
MO,St. Charles,GREEN,548,222017
MO,St. Charles,LIBERTARIAN,3317,222017
MO,St. Charles,OTHER,233,222017
MO,St. Charles,REPUBLICAN,128389,222017
MO,St. Clair,DEMOCRAT,988,4974
MO,St. Clair,GREEN,7,4974
MO,St. Clair,LIBERTARIAN,43,4974
MO,St. Clair,OTHER,4,4974
MO,St. Clair,REPUBLICAN,3932,4974
MO,Ste. Genevieve,DEMOCRAT,2713,9484
MO,Ste. Genevieve,GREEN,14,9484
MO,Ste. Genevieve,LIBERTARIAN,111,9484
MO,Ste. Genevieve,OTHER,16,9484
MO,Ste. Genevieve,REPUBLICAN,6630,9484
MO,St. Francois,DEMOCRAT,7044,28001
MO,St. Francois,GREEN,73,28001
MO,St. Francois,LIBERTARIAN,337,28001
MO,St. Francois,OTHER,36,28001
MO,St. Francois,REPUBLICAN,20511,28001
MO,St. Louis County,DEMOCRAT,328151,536446
MO,St. Louis County,GREEN,1843,536446
MO,St. Louis County,LIBERTARIAN,6119,536446
MO,St. Louis County,OTHER,840,536446
MO,St. Louis County,REPUBLICAN,199493,536446
MO,Saline,DEMOCRAT,2904,9519
MO,Saline,GREEN,23,9519
MO,Saline,LIBERTARIAN,135,9519
MO,Saline,OTHER,6,9519
MO,Saline,REPUBLICAN,6451,9519
MO,Schuyler,DEMOCRAT,373,2003
MO,Schuyler,GREEN,3,2003
MO,Schuyler,LIBERTARIAN,20,2003
MO,Schuyler,OTHER,1,2003
MO,Schuyler,REPUBLICAN,1606,2003
MO,Scotland,DEMOCRAT,388,1984
MO,Scotland,GREEN,7,1984
MO,Scotland,LIBERTARIAN,25,1984
MO,Scotland,OTHER,4,1984
MO,Scotland,REPUBLICAN,1560,1984
MO,Scott,DEMOCRAT,3753,17719
MO,Scott,GREEN,30,17719
MO,Scott,LIBERTARIAN,156,17719
MO,Scott,OTHER,11,17719
MO,Scott,REPUBLICAN,13769,17719
MO,Shannon,DEMOCRAT,706,3906
MO,Shannon,GREEN,8,3906
MO,Shannon,LIBERTARIAN,24,3906
MO,Shannon,OTHER,3,3906
MO,Shannon,REPUBLICAN,3165,3906
MO,Shelby,DEMOCRAT,592,3350
MO,Shelby,GREEN,8,3350
MO,Shelby,LIBERTARIAN,46,3350
MO,Shelby,OTHER,4,3350
MO,Shelby,REPUBLICAN,2700,3350
MO,Stoddard,DEMOCRAT,1819,13426
MO,Stoddard,GREEN,16,13426
MO,Stoddard,LIBERTARIAN,99,13426
MO,Stoddard,OTHER,8,13426
MO,Stoddard,REPUBLICAN,11484,13426
MO,Stone,DEMOCRAT,3506,18483
MO,Stone,GREEN,22,18483
MO,Stone,LIBERTARIAN,146,18483
MO,Stone,OTHER,9,18483
MO,Stone,REPUBLICAN,14800,18483
MO,Sullivan,DEMOCRAT,478,2471
MO,Sullivan,GREEN,2,2471
MO,Sullivan,LIBERTARIAN,14,2471
MO,Sullivan,OTHER,3,2471
MO,Sullivan,REPUBLICAN,1974,2471
MO,Taney,DEMOCRAT,5339,26288
MO,Taney,GREEN,81,26288
MO,Taney,LIBERTARIAN,326,26288
MO,Taney,OTHER,34,26288
MO,Taney,REPUBLICAN,20508,26288
MO,Texas,DEMOCRAT,1716,11315
MO,Texas,GREEN,14,11315
MO,Texas,LIBERTARIAN,93,11315
MO,Texas,OTHER,14,11315
MO,Texas,REPUBLICAN,9478,11315
MO,Vernon,DEMOCRAT,1903,9185
MO,Vernon,GREEN,12,9185
MO,Vernon,LIBERTARIAN,110,9185
MO,Vernon,OTHER,5,9185
MO,Vernon,REPUBLICAN,7155,9185
MO,Warren,DEMOCRAT,4769,18375
MO,Warren,GREEN,44,18375
MO,Warren,LIBERTARIAN,322,18375
MO,Warren,OTHER,18,18375
MO,Warren,REPUBLICAN,13222,18375
MO,Washington,DEMOCRAT,1804,9976
MO,Washington,GREEN,22,9976
MO,Washington,LIBERTARIAN,94,9976
MO,Washington,OTHER,9,9976
MO,Washington,REPUBLICAN,8047,9976
MO,Wayne,DEMOCRAT,845,5878
MO,Wayne,GREEN,4,5878
MO,Wayne,LIBERTARIAN,36,5878
MO,Wayne,OTHER,6,5878
MO,Wayne,REPUBLICAN,4987,5878
MO,Webster,DEMOCRAT,3573,18779
MO,Webster,GREEN,33,18779
MO,Webster,LIBERTARIAN,254,18779
MO,Webster,OTHER,39,18779
MO,Webster,REPUBLICAN,14880,18779
MO,Worth,DEMOCRAT,215,1107
MO,Worth,GREEN,0,1107
MO,Worth,LIBERTARIAN,14,1107
MO,Worth,OTHER,1,1107
MO,Worth,REPUBLICAN,877,1107
MO,Wright,DEMOCRAT,1168,8739
MO,Wright,GREEN,15,8739
MO,Wright,LIBERTARIAN,94,8739
MO,Wright,OTHER,9,8739
MO,Wright,REPUBLICAN,7453,8739
MO,St. Louis City,DEMOCRAT,110089,133867
MO,St. Louis City,GREEN,653,133867
MO,St. Louis City,LIBERTARIAN,1497,133867
MO,St. Louis City,OTHER,154,133867
MO,St. Louis City,REPUBLICAN,21474,133867
MO,Kansas City,DEMOCRAT,107660,136645
MO,Kansas City,GREEN,698,136645
MO,Kansas City,LIBERTARIAN,1621,136645
MO,Kansas City,OTHER,273,136645
MO,Kansas City,REPUBLICAN,26393,136645
NV,Churchill,DEMOCRAT,3048,12881
NV,Churchill,LIBERTARIAN,282,12881
NV,Churchill,OTHER,184,12881
NV,Churchill,REPUBLICAN,9367,12881
NV,Clark,DEMOCRAT,521777,972308
NV,Clark,LIBERTARIAN,8755,972308
NV,Clark,OTHER,10967,972308
NV,Clark,REPUBLICAN,430809,972308
NV,Douglas,DEMOCRAT,11570,34117
NV,Douglas,LIBERTARIAN,407,34117
NV,Douglas,OTHER,517,34117
NV,Douglas,REPUBLICAN,21623,34117
NV,Elko,DEMOCRAT,4555,21957
NV,Elko,LIBERTARIAN,374,21957
NV,Elko,OTHER,294,21957
NV,Elko,REPUBLICAN,16734,21957
NV,Esmeralda,DEMOCRAT,72,480
NV,Esmeralda,LIBERTARIAN,6,480
NV,Esmeralda,OTHER,7,480
NV,Esmeralda,REPUBLICAN,395,480
NV,Eureka,DEMOCRAT,104,1008
NV,Eureka,LIBERTARIAN,6,1008
NV,Eureka,OTHER,11,1008
NV,Eureka,REPUBLICAN,887,1008
NV,Humboldt,DEMOCRAT,1689,7771
NV,Humboldt,LIBERTARIAN,104,7771
NV,Humboldt,OTHER,101,7771
NV,Humboldt,REPUBLICAN,5877,7771
NV,Lander,DEMOCRAT,496,2765
NV,Lander,LIBERTARIAN,36,2765
NV,Lander,OTHER,35,2765
NV,Lander,REPUBLICAN,2198,2765
NV,Lincoln,DEMOCRAT,330,2446
NV,Lincoln,LIBERTARIAN,17,2446
NV,Lincoln,OTHER,32,2446
NV,Lincoln,REPUBLICAN,2067,2446
NV,Lyon,DEMOCRAT,8472,30229
NV,Lyon,LIBERTARIAN,461,30229
NV,Lyon,OTHER,390,30229
NV,Lyon,REPUBLICAN,20906,30229
NV,Mineral,DEMOCRAT,824,2327
NV,Mineral,LIBERTARIAN,35,2327
NV,Mineral,OTHER,48,2327
NV,Mineral,REPUBLICAN,1420,2327
NV,Nye,DEMOCRAT,7287,25376
NV,Nye,LIBERTARIAN,243,25376
NV,Nye,OTHER,319,25376
NV,Nye,REPUBLICAN,17527,25376
NV,Pershing,DEMOCRAT,547,2320
NV,Pershing,LIBERTARIAN,15,2320
NV,Pershing,OTHER,27,2320
NV,Pershing,REPUBLICAN,1731,2320
NV,Storey,DEMOCRAT,900,2868
NV,Storey,LIBERTARIAN,34,2868
NV,Storey,OTHER,33,2868
NV,Storey,REPUBLICAN,1901,2868
NV,Washoe,DEMOCRAT,128052,251956
NV,Washoe,LIBERTARIAN,3524,251956
NV,Washoe,OTHER,3727,251956
NV,Washoe,REPUBLICAN,116653,251956
NV,White Pine,DEMOCRAT,856,4363
NV,White Pine,LIBERTARIAN,43,4363
NV,White Pine,OTHER,64,4363
NV,White Pine,REPUBLICAN,3400,4363
NV,Carson City,DEMOCRAT,12735,29739
NV,Carson City,LIBERTARIAN,432,29739
NV,Carson City,OTHER,459,29739
NV,Carson City,REPUBLICAN,16113,29739
NH,Belknap,DEMOCRAT,16894,38391
NH,Belknap,LIBERTARIAN,598,38391
NH,Belknap,REPUBLICAN,20899,38391
NH,Carroll,DEMOCRAT,16649,33221
NH,Carroll,LIBERTARIAN,422,33221
NH,Carroll,REPUBLICAN,16150,33221
NH,Cheshire,DEMOCRAT,25522,44220
NH,Cheshire,LIBERTARIAN,800,44220
NH,Cheshire,REPUBLICAN,17898,44220
NH,Coos,DEMOCRAT,7640,16515
NH,Coos,LIBERTARIAN,258,16515
NH,Coos,REPUBLICAN,8617,16515
NH,Grafton,DEMOCRAT,33180,53966
NH,Grafton,LIBERTARIAN,881,53966
NH,Grafton,REPUBLICAN,19905,53966
NH,Hillsborough,DEMOCRAT,122344,230941
NH,Hillsborough,LIBERTARIAN,3972,230941
NH,Hillsborough,REPUBLICAN,104625,230941
NH,Merrimack,DEMOCRAT,48533,89805
NH,Merrimack,LIBERTARIAN,1561,89805
NH,Merrimack,REPUBLICAN,39711,89805
NH,Rockingham,DEMOCRAT,100064,198798
NH,Rockingham,LIBERTARIAN,2876,198798
NH,Rockingham,REPUBLICAN,95858,198798
NH,Strafford,DEMOCRAT,41721,73596
NH,Strafford,LIBERTARIAN,1386,73596
NH,Strafford,REPUBLICAN,30489,73596
NH,Sullivan,DEMOCRAT,12390,24380
NH,Sullivan,LIBERTARIAN,482,24380
NH,Sullivan,REPUBLICAN,11508,24380
NJ,Atlantic,DEMOCRAT,73808,140031
NJ,Atlantic,GREEN,367,140031
NJ,Atlantic,LIBERTARIAN,958,140031
NJ,Atlantic,OTHER,460,140031
NJ,Atlantic,REPUBLICAN,64438,140031
NJ,Bergen,DEMOCRAT,285967,495849
NJ,Bergen,GREEN,1375,495849
NJ,Bergen,LIBERTARIAN,2852,495849
NJ,Bergen,OTHER,1238,495849
NJ,Bergen,REPUBLICAN,204417,495849
NJ,Burlington,DEMOCRAT,154595,261497
NJ,Burlington,GREEN,605,261497
NJ,Burlington,LIBERTARIAN,2206,261497
NJ,Burlington,OTHER,746,261497
NJ,Burlington,REPUBLICAN,103345,261497
NJ,Camden,DEMOCRAT,175065,264616
NJ,Camden,GREEN,781,264616
NJ,Camden,LIBERTARIAN,1884,264616
NJ,Camden,OTHER,679,264616
NJ,Camden,REPUBLICAN,86207,264616
NJ,Cape May,DEMOCRAT,23941,57714
NJ,Cape May,GREEN,140,57714
NJ,Cape May,LIBERTARIAN,311,57714
NJ,Cape May,OTHER,164,57714
NJ,Cape May,REPUBLICAN,33158,57714
NJ,Cumberland,DEMOCRAT,32742,62408
NJ,Cumberland,GREEN,139,62408
NJ,Cumberland,LIBERTARIAN,397,62408
NJ,Cumberland,OTHER,178,62408
NJ,Cumberland,REPUBLICAN,28952,62408
NJ,Essex,DEMOCRAT,266820,345311
NJ,Essex,GREEN,978,345311
NJ,Essex,LIBERTARIAN,1296,345311
NJ,Essex,OTHER,742,345311
NJ,Essex,REPUBLICAN,75475,345311
NJ,Gloucester,DEMOCRAT,86702,172654
NJ,Gloucester,GREEN,446,172654
NJ,Gloucester,LIBERTARIAN,1616,172654
NJ,Gloucester,OTHER,550,172654
NJ,Gloucester,REPUBLICAN,83340,172654
NJ,Hudson,DEMOCRAT,181452,249850
NJ,Hudson,GREEN,782,249850
NJ,Hudson,LIBERTARIAN,1252,249850
NJ,Hudson,OTHER,666,249850
NJ,Hudson,REPUBLICAN,65698,249850
NJ,Hunterdon,DEMOCRAT,39457,84242
NJ,Hunterdon,GREEN,410,84242
NJ,Hunterdon,LIBERTARIAN,985,84242
NJ,Hunterdon,OTHER,237,84242
NJ,Hunterdon,REPUBLICAN,43153,84242
NJ,Mercer,DEMOCRAT,122532,176604
NJ,Mercer,GREEN,564,176604
NJ,Mercer,LIBERTARIAN,1427,176604
NJ,Mercer,OTHER,440,176604
NJ,Mercer,REPUBLICAN,51641,176604
NJ,Middlesex,DEMOCRAT,226250,374362
NJ,Middlesex,GREEN,1221,374362
NJ,Middlesex,LIBERTARIAN,2554,374362
NJ,Middlesex,OTHER,870,374362
NJ,Middlesex,REPUBLICAN,143467,374362
NJ,Monmouth,DEMOCRAT,181291,378151
NJ,Monmouth,GREEN,1414,378151
NJ,Monmouth,LIBERTARIAN,2708,378151
NJ,Monmouth,OTHER,930,378151
NJ,Monmouth,REPUBLICAN,191808,378151
NJ,Morris,DEMOCRAT,153881,299322
NJ,Morris,GREEN,1005,299322
NJ,Morris,LIBERTARIAN,2436,299322
NJ,Morris,OTHER,866,299322
NJ,Morris,REPUBLICAN,141134,299322
NJ,Ocean,DEMOCRAT,119456,341516
NJ,Ocean,GREEN,1050,341516
NJ,Ocean,LIBERTARIAN,2469,341516
NJ,Ocean,OTHER,801,341516
NJ,Ocean,REPUBLICAN,217740,341516
NJ,Passaic,DEMOCRAT,129097,223707
NJ,Passaic,GREEN,805,223707
NJ,Passaic,LIBERTARIAN,1103,223707
NJ,Passaic,OTHER,693,223707
NJ,Passaic,REPUBLICAN,92009,223707
NJ,Salem,DEMOCRAT,14479,33922
NJ,Salem,GREEN,93,33922
NJ,Salem,LIBERTARIAN,406,33922
NJ,Salem,OTHER,117,33922
NJ,Salem,REPUBLICAN,18827,33922
NJ,Somerset,DEMOCRAT,111173,185859
NJ,Somerset,GREEN,620,185859
NJ,Somerset,LIBERTARIAN,1641,185859
NJ,Somerset,OTHER,429,185859
NJ,Somerset,REPUBLICAN,71996,185859
NJ,Sussex,DEMOCRAT,34481,87960
NJ,Sussex,GREEN,352,87960
NJ,Sussex,LIBERTARIAN,1094,87960
NJ,Sussex,OTHER,335,87960
NJ,Sussex,REPUBLICAN,51698,87960
NJ,Union,DEMOCRAT,170245,252991
NJ,Union,GREEN,792,252991
NJ,Union,LIBERTARIAN,1427,252991
NJ,Union,OTHER,525,252991
NJ,Union,REPUBLICAN,80002,252991
NJ,Warren,DEMOCRAT,24901,60787
NJ,Warren,GREEN,263,60787
NJ,Warren,LIBERTARIAN,655,60787
NJ,Warren,OTHER,199,60787
NJ,Warren,REPUBLICAN,34769,60787
NM,Bernalillo,DEMOCRAT,193757,317590
NM,Bernalillo,GREEN,1614,317590
NM,Bernalillo,LIBERTARIAN,4829,317590
NM,Bernalillo,OTHER,1255,317590
NM,Bernalillo,REPUBLICAN,116135,317590
NM,Catron,DEMOCRAT,595,2326
NM,Catron,GREEN,7,2326
NM,Catron,LIBERTARIAN,17,2326
NM,Catron,OTHER,9,2326
NM,Catron,REPUBLICAN,1698,2326
NM,Chaves,DEMOCRAT,6381,22443
NM,Chaves,GREEN,70,22443
NM,Chaves,LIBERTARIAN,268,22443
NM,Chaves,OTHER,68,22443
NM,Chaves,REPUBLICAN,15656,22443
NM,Cibola,DEMOCRAT,4745,8903
NM,Cibola,GREEN,49,8903
NM,Cibola,LIBERTARIAN,99,8903
NM,Cibola,OTHER,35,8903
NM,Cibola,REPUBLICAN,3975,8903
NM,Colfax,DEMOCRAT,2611,6016
NM,Colfax,GREEN,25,6016
NM,Colfax,LIBERTARIAN,87,6016
NM,Colfax,OTHER,22,6016
NM,Colfax,REPUBLICAN,3271,6016
NM,Curry,DEMOCRAT,4307,15101
NM,Curry,GREEN,53,15101
NM,Curry,LIBERTARIAN,245,15101
NM,Curry,OTHER,52,15101
NM,Curry,REPUBLICAN,10444,15101
NM,De Baca,DEMOCRAT,231,901
NM,De Baca,GREEN,1,901
NM,De Baca,LIBERTARIAN,11,901
NM,De Baca,OTHER,2,901
NM,De Baca,REPUBLICAN,656,901
NM,Dona Ana,DEMOCRAT,47957,82641
NM,Dona Ana,GREEN,415,82641
NM,Dona Ana,LIBERTARIAN,1129,82641
NM,Dona Ana,OTHER,338,82641
NM,Dona Ana,REPUBLICAN,32802,82641
NM,Eddy,DEMOCRAT,5424,23222
NM,Eddy,GREEN,44,23222
NM,Eddy,LIBERTARIAN,239,23222
NM,Eddy,OTHER,61,23222
NM,Eddy,REPUBLICAN,17454,23222
NM,Grant,DEMOCRAT,7590,14435
NM,Grant,GREEN,98,14435
NM,Grant,LIBERTARIAN,159,14435
NM,Grant,OTHER,35,14435
NM,Grant,REPUBLICAN,6553,14435
NM,Guadalupe,DEMOCRAT,1234,2189
NM,Guadalupe,GREEN,8,2189
NM,Guadalupe,LIBERTARIAN,21,2189
NM,Guadalupe,OTHER,9,2189
NM,Guadalupe,REPUBLICAN,917,2189
NM,Harding,DEMOCRAT,179,505
NM,Harding,GREEN,0,505
NM,Harding,LIBERTARIAN,3,505
NM,Harding,OTHER,4,505
NM,Harding,REPUBLICAN,319,505
NM,Hidalgo,DEMOCRAT,823,1974
NM,Hidalgo,GREEN,6,1974
NM,Hidalgo,LIBERTARIAN,13,1974
NM,Hidalgo,OTHER,12,1974
NM,Hidalgo,REPUBLICAN,1120,1974
NM,Lea,DEMOCRAT,4061,20918
NM,Lea,GREEN,50,20918
NM,Lea,LIBERTARIAN,214,20918
NM,Lea,OTHER,62,20918
NM,Lea,REPUBLICAN,16531,20918
NM,Lincoln,DEMOCRAT,3194,10306
NM,Lincoln,GREEN,33,10306
NM,Lincoln,LIBERTARIAN,113,10306
NM,Lincoln,OTHER,24,10306
NM,Lincoln,REPUBLICAN,6942,10306
NM,Los Alamos,DEMOCRAT,7554,12293
NM,Los Alamos,GREEN,53,12293
NM,Los Alamos,LIBERTARIAN,360,12293
NM,Los Alamos,OTHER,48,12293
NM,Los Alamos,REPUBLICAN,4278,12293
NM,Luna,DEMOCRAT,3563,8103
NM,Luna,GREEN,38,8103
NM,Luna,LIBERTARIAN,73,8103
NM,Luna,OTHER,21,8103
NM,Luna,REPUBLICAN,4408,8103
NM,Mckinley,DEMOCRAT,18029,26486
NM,Mckinley,GREEN,202,26486
NM,Mckinley,LIBERTARIAN,266,26486
NM,Mckinley,OTHER,188,26486
NM,Mckinley,REPUBLICAN,7801,26486
NM,Mora,DEMOCRAT,1745,2686
NM,Mora,GREEN,13,2686
NM,Mora,LIBERTARIAN,14,2686
NM,Mora,OTHER,11,2686
NM,Mora,REPUBLICAN,903,2686
NM,Otero,DEMOCRAT,8485,23571
NM,Otero,GREEN,108,23571
NM,Otero,LIBERTARIAN,387,23571
NM,Otero,OTHER,70,23571
NM,Otero,REPUBLICAN,14521,23571
NM,Quay,DEMOCRAT,1170,3873
NM,Quay,GREEN,17,3873
NM,Quay,LIBERTARIAN,41,3873
NM,Quay,OTHER,11,3873
NM,Quay,REPUBLICAN,2634,3873
NM,Rio Arriba,DEMOCRAT,10990,16628
NM,Rio Arriba,GREEN,59,16628
NM,Rio Arriba,LIBERTARIAN,119,16628
NM,Rio Arriba,OTHER,52,16628
NM,Rio Arriba,REPUBLICAN,5408,16628
NM,Roosevelt,DEMOCRAT,1802,6608
NM,Roosevelt,GREEN,15,6608
NM,Roosevelt,LIBERTARIAN,138,6608
NM,Roosevelt,OTHER,19,6608
NM,Roosevelt,REPUBLICAN,4634,6608
NM,Sandoval,DEMOCRAT,40588,76562
NM,Sandoval,GREEN,350,76562
NM,Sandoval,LIBERTARIAN,1187,76562
NM,Sandoval,OTHER,263,76562
NM,Sandoval,REPUBLICAN,34174,76562
NM,San Juan,DEMOCRAT,18083,52294
NM,San Juan,GREEN,251,52294
NM,San Juan,LIBERTARIAN,827,52294
NM,San Juan,OTHER,259,52294
NM,San Juan,REPUBLICAN,32874,52294
NM,San Miguel,DEMOCRAT,7888,11531
NM,San Miguel,GREEN,57,11531
NM,San Miguel,LIBERTARIAN,115,11531
NM,San Miguel,OTHER,50,11531
NM,San Miguel,REPUBLICAN,3421,11531
NM,Santa Fe,DEMOCRAT,62530,82227
NM,Santa Fe,GREEN,403,82227
NM,Santa Fe,LIBERTARIAN,758,82227
NM,Santa Fe,OTHER,207,82227
NM,Santa Fe,REPUBLICAN,18329,82227
NM,Sierra,DEMOCRAT,2265,5945
NM,Sierra,GREEN,36,5945
NM,Sierra,LIBERTARIAN,66,5945
NM,Sierra,OTHER,36,5945
NM,Sierra,REPUBLICAN,3542,5945
NM,Socorro,DEMOCRAT,3722,7160
NM,Socorro,GREEN,39,7160
NM,Socorro,LIBERTARIAN,113,7160
NM,Socorro,OTHER,31,7160
NM,Socorro,REPUBLICAN,3255,7160
NM,Taos,DEMOCRAT,13121,17181
NM,Taos,GREEN,146,17181
NM,Taos,LIBERTARIAN,152,17181
NM,Taos,OTHER,47,17181
NM,Taos,REPUBLICAN,3715,17181
NM,Torrance,DEMOCRAT,2344,7281
NM,Torrance,GREEN,29,7281
NM,Torrance,LIBERTARIAN,105,7281
NM,Torrance,OTHER,31,7281
NM,Torrance,REPUBLICAN,4772,7281
NM,Union,DEMOCRAT,383,1789
NM,Union,GREEN,2,1789
NM,Union,LIBERTARIAN,11,1789
NM,Union,OTHER,5,1789
NM,Union,REPUBLICAN,1388,1789
NM,Valencia,DEMOCRAT,14263,32277
NM,Valencia,GREEN,135,32277
NM,Valencia,LIBERTARIAN,406,32277
NM,Valencia,OTHER,109,32277
NM,Valencia,REPUBLICAN,17364,32277
NY,Albany,DEMOCRAT,99474,154727
NY,Albany,GREEN,779,154727
NY,Albany,LIBERTARIAN,1523,154727
NY,Albany,OTHER,1870,154727
NY,Albany,REPUBLICAN,51081,154727
NY,Allegany,DEMOCRAT,6048,20895
NY,Allegany,GREEN,88,20895
NY,Allegany,LIBERTARIAN,338,20895
NY,Allegany,OTHER,286,20895
NY,Allegany,REPUBLICAN,14135,20895
NY,Bronx,DEMOCRAT,355374,432399
NY,Bronx,GREEN,1420,432399
NY,Bronx,LIBERTARIAN,775,432399
NY,Bronx,OTHER,7090,432399
NY,Bronx,REPUBLICAN,67740,432399
NY,Broome,DEMOCRAT,47010,93494
NY,Broome,GREEN,432,93494
NY,Broome,LIBERTARIAN,1104,93494
NY,Broome,OTHER,1148,93494
NY,Broome,REPUBLICAN,43800,93494
NY,Cattaraugus,DEMOCRAT,11879,35018
NY,Cattaraugus,GREEN,113,35018
NY,Cattaraugus,LIBERTARIAN,450,35018
NY,Cattaraugus,OTHER,421,35018
NY,Cattaraugus,REPUBLICAN,22155,35018
NY,Cayuga,DEMOCRAT,16149,36760
NY,Cayuga,GREEN,185,36760
NY,Cayuga,LIBERTARIAN,399,36760
NY,Cayuga,OTHER,515,36760
NY,Cayuga,REPUBLICAN,19512,36760
NY,Chautauqua,DEMOCRAT,23087,59770
NY,Chautauqua,GREEN,203,59770
NY,Chautauqua,LIBERTARIAN,756,59770
NY,Chautauqua,OTHER,871,59770
NY,Chautauqua,REPUBLICAN,34853,59770
NY,Chemung,DEMOCRAT,16636,39711
NY,Chemung,GREEN,117,39711
NY,Chemung,LIBERTARIAN,560,39711
NY,Chemung,OTHER,476,39711
NY,Chemung,REPUBLICAN,21922,39711
NY,Chenango,DEMOCRAT,8290,22417
NY,Chenango,GREEN,107,22417
NY,Chenango,LIBERTARIAN,316,22417
NY,Chenango,OTHER,222,22417
NY,Chenango,REPUBLICAN,13482,22417
NY,Clinton,DEMOCRAT,18364,35637
NY,Clinton,GREEN,121,35637
NY,Clinton,LIBERTARIAN,279,35637
NY,Clinton,OTHER,359,35637
NY,Clinton,REPUBLICAN,16514,35637
NY,Columbia,DEMOCRAT,20386,35781
NY,Columbia,GREEN,185,35781
