Date,Demographic_category,Administered_Dose1,Administered_Dose1_pct_known,Administered_Dose1_pct_US,Series_Complete_Yes,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup,Series_Complete_Pop_Pct_known,Series_Complete_Pop_Pct_US
07/19/2021,Ages_30-39_yrs,23784212,13.8,0,20408984,58.7,50.4,13.7,0
07/19/2021,Age_known,171853488,0,99,149041402,0,0,0,99
07/19/2021,Race_eth_unknown,64217720,59.6,0,47624778,0,0,47,0
07/19/2021,Ages_<12yrs,196569,0.1,0,121709,0.5,0.3,0.1,0
07/19/2021,Ages_18-29_yrs,25095413,14.6,0,20926153,50.8,42.4,14,0
07/19/2021,Ages_<18yrs,9085865,5.3,0,7043198,13.7,10.6,4.7,0
07/19/2021,US,171877005,0,0,149046231,0,0,0,0
07/19/2021,Race_eth_NHWhite,63484961,59,0,61003459,34.2,32.9,60.1,0
07/19/2021,Race_eth_NHNHOPI,330660,0.3,0,290049,37.1,32.5,0.3,0
07/19/2021,Ages_16-17_yrs,3535345,2.1,0,2895755,46.8,38.3,1.9,0
07/19/2021,Sex_unknown,1803879,1.1,0,1306361,0,0,0.9,0
07/19/2021,Race_eth_known,107659285,0,62.6,101421453,0,0,0,68
07/19/2021,Ages_50-64_yrs,44082589,25.6,0,38966320,75.1,66.4,26.1,0
07/19/2021,Race_eth_NHAIAN,1089670,1,0,941636,46.5,40.2,0.9,0
07/18/2021,Ages_<12yrs,196503,0.1,0,121686,0.5,0.3,0.1,0
07/18/2021,Race_eth_known,107460282,0,62.6,101235226,0,0,0,68
07/18/2021,US,171616992,0,0,148820323,0,0,0,0
07/18/2021,Race_eth_NHNHOPI,330174,0.3,0,289537,37,32.5,0.3,0
07/18/2021,Sex_Male,80097520,47.2,0,69474880,53.7,46.6,47.1,0
07/18/2021,Ages_12-15_yrs,5315240,3.1,0,3994461,34.9,26.2,2.7,0
07/18/2021,Ages_50-64_yrs,44033097,25.7,0,38922119,75,66.3,26.2,0
07/18/2021,Race_eth_NHMult_Oth,8753448,8.1,0,8161240,126.9,118.3,8.1,0
07/18/2021,Age_known,171593486,0,99,148815500,0,0,0,99
07/18/2021,Ages_18-29_yrs,25038458,14.6,0,20876470,50.7,42.3,14,0
07/18/2021,Age_unknown,23506,0,0,4823,0,0,0,0
07/18/2021,Ages_65-74_yrs,26970269,15.7,0,24071860,90.9,81.2,16.2,0
07/18/2021,Sex_unknown,1802689,1.1,0,1305478,0,0,0.9,0
07/18/2021,Ages_40-49_yrs,24176492,14.1,0,21001123,65.2,56.7,14.1,0
07/18/2021,Race_eth_unknown,64156710,59.7,0,47585097,0,0,47,0
07/18/2021,Ages_30-39_yrs,23741453,13.8,0,20371576,58.6,50.3,13.7,0
07/18/2021,Race_eth_NHAIAN,1088476,1,0,940657,46.5,40.2,0.9,0
07/18/2021,Ages_18-24_yrs,14235206,8.3,0,11750456,51.3,42.3,7.9,0
07/18/2021,Ages_25-39_yrs,34544705,20.1,0,29497590,55.7,47.5,19.8,0
07/18/2021,Ages_75+_yrs,18600488,10.8,0,16571889,86.8,77.3,11.1,0
07/18/2021,Sex_Female,89716783,52.8,0,78039965,58.3,50.7,52.9,0
07/18/2021,Race_eth_NHBlack,10021480,9.3,0,9056053,26.6,24.1,8.9,0
07/18/2021,Race_eth_Hispanic,17287769,16.1,0,15529631,33.1,29.7,15.3,0
07/18/2021,Ages_16-17_yrs,3521486,2.1,0,2884316,46.6,38.2,1.9,0
07/18/2021,Race_eth_NHWhite,63408762,59,0,60935504,34.2,32.9,60.2,0
07/18/2021,Ages_<18yrs,9033229,5.3,0,7000463,13.6,10.6,4.7,0
07/18/2021,Race_eth_NHAsian,6570173,6.1,0,6322604,37.5,36,6.2,0
07/18/2021,Sex_known,169814303,0,98.9,147514845,0,0,0,99.1
07/17/2021,Ages_25-39_yrs,34487146,20.1,0,29446218,55.6,47.5,19.8,0
07/17/2021,Sex_Male,79977260,47.2,0,69369433,53.6,46.5,47.1,0
07/17/2021,Sex_known,169568299,0,98.9,147298551,0,0,0,99.1
07/17/2021,Race_eth_Hispanic,17230637,16.1,0,15476608,33,29.6,15.3,0
07/17/2021,Race_eth_known,107275596,0,62.6,101063313,0,0,0,68
07/17/2021,Race_eth_NHAsian,6559765,6.1,0,6310350,37.4,36,6.2,0
07/17/2021,Ages_18-24_yrs,14200586,8.3,0,11720847,51.2,42.2,7.9,0
07/17/2021,Ages_40-49_yrs,24141614,14.1,0,20970027,65.1,56.6,14.1,0
07/17/2021,Race_eth_NHAIAN,1086138,1,0,938647,46.4,40.1,0.9,0
07/17/2021,Ages_12-15_yrs,5278919,3.1,0,3963823,34.7,26,2.7,0
07/17/2021,Ages_<18yrs,8983105,5.2,0,6958360,13.5,10.5,4.7,0
07/17/2021,Ages_18-29_yrs,24984934,14.6,0,20830021,50.6,42.2,14,0
07/17/2021,Ages_50-64_yrs,43986491,25.7,0,38880216,74.9,66.2,26.2,0
07/17/2021,Race_eth_NHBlack,9998144,9.3,0,9035386,26.6,24,8.9,0
07/17/2021,Race_eth_NHWhite,63333860,59,0,60868384,34.2,32.8,60.2,0
07/17/2021,Race_eth_unknown,64094233,59.7,0,47539772,0,0,47,0
07/17/2021,Ages_65-74_yrs,26954909,15.7,0,24058311,90.9,81.1,16.2,0
07/17/2021,Ages_75+_yrs,18592486,10.8,0,16564284,86.7,77.3,11.1,0
07/17/2021,Sex_Female,89591039,52.8,0,77929118,58.2,50.6,52.9,0
07/17/2021,Sex_unknown,1801530,1.1,0,1304534,0,0,0.9,0
07/17/2021,Age_known,171346337,0,99,148598263,0,0,0,99
07/17/2021,US,171369829,0,0,148603085,0,0,0,0
07/17/2021,Ages_30-39_yrs,23702798,13.8,0,20337044,58.5,50.2,13.7,0
07/17/2021,Race_eth_NHNHOPI,329108,0.3,0,288804,36.9,32.4,0.3,0
07/17/2021,Race_eth_NHMult_Oth,8737944,8.1,0,8145134,126.6,118,8.1,0
07/17/2021,Ages_<12yrs,196404,0.1,0,121625,0.5,0.3,0.1,0
07/17/2021,Ages_16-17_yrs,3507782,2,0,2872912,46.4,38,1.9,0
07/17/2021,Age_unknown,23492,0,0,4822,0,0,0,0
07/16/2021,Ages_12-15_yrs,5235969,3.1,0,3926635,34.4,25.8,2.6,0
07/16/2021,Race_eth_NHBlack,9966335,9.3,0,9007709,26.5,23.9,8.9,0
07/16/2021,Age_known,171036622,0,99,148317637,0,0,0,99
07/16/2021,Ages_50-64_yrs,43927467,25.7,0,38825453,74.8,66.1,26.2,0
07/16/2021,Ages_40-49_yrs,24098902,14.1,0,20931158,65,56.5,14.1,0
07/16/2021,Age_unknown,23476,0,0,4818,0,0,0,0
07/16/2021,US,171060098,0,0,148322455,0,0,0,0
07/16/2021,Ages_18-24_yrs,14157833,8.3,0,11683944,51,42.1,7.9,0
07/16/2021,Sex_Female,89432050,52.8,0,77784466,58.1,50.5,52.9,0
07/16/2021,Race_eth_known,107051070,0,62.6,100849890,0,0,0,68
07/16/2021,Ages_16-17_yrs,3491622,2,0,2858901,46.2,37.8,1.9,0
07/16/2021,Race_eth_unknown,64009028,59.8,0,47472565,0,0,47.1,0
07/16/2021,Sex_Male,79827917,47.2,0,69234619,53.5,46.4,47.1,0
07/16/2021,Race_eth_NHAsian,6548450,6.1,0,6297322,37.3,35.9,6.2,0
07/16/2021,Race_eth_Hispanic,17167415,16,0,15414911,32.9,29.5,15.3,0
07/16/2021,Ages_25-39_yrs,34415838,20.1,0,29382632,55.5,47.4,19.8,0
07/16/2021,Sex_known,169259967,0,98.9,147019085,0,0,0,99.1
07/16/2021,Race_eth_NHNHOPI,328397,0.3,0,288111,36.8,32.3,0.3,0
07/16/2021,Ages_<12yrs,196291,0.1,0,121532,0.5,0.3,0.1,0
07/16/2021,Ages_65-74_yrs,26933323,15.7,0,24037488,90.8,81,16.2,0
07/16/2021,Ages_30-39_yrs,23655189,13.8,0,20294630,58.4,50.1,13.7,0
07/16/2021,Ages_<18yrs,8923882,5.2,0,6907068,13.5,10.4,4.7,0
07/16/2021,Race_eth_NHAIAN,1083420,1,0,936267,46.3,40,0.9,0
07/16/2021,Race_eth_NHMult_Oth,8720356,8.1,0,8127158,126.4,117.8,8.1,0
07/16/2021,Race_eth_NHWhite,63236697,59.1,0,60778412,34.1,32.8,60.3,0
07/16/2021,Sex_unknown,1800131,1.1,0,1303370,0,0,0.9,0
07/16/2021,Ages_18-29_yrs,24918482,14.6,0,20771946,50.5,42.1,14,0
07/16/2021,Ages_75+_yrs,18579377,10.9,0,16549894,86.7,77.2,11.2,0
07/15/2021,Race_eth_NHMult_Oth,8703342,8.1,0,8107881,126.1,117.5,8.1,0
07/15/2021,Age_known,170771357,0,99,148061936,0,0,0,99
07/15/2021,Ages_30-39_yrs,23613561,13.8,0,20254649,58.3,50,13.7,0
07/15/2021,Race_eth_NHNHOPI,327336,0.3,0,287097,36.7,32.2,0.3,0
07/15/2021,Race_eth_Hispanic,17109538,16,0,15359463,32.8,29.4,15.3,0
07/15/2021,Ages_<18yrs,8871982,5.2,0,6856588,13.4,10.3,4.6,0
07/15/2021,Sex_known,168996029,0,98.9,146764568,0,0,0,99.1
07/15/2021,Ages_<12yrs,196149,0.1,0,121426,0.5,0.3,0.1,0
07/15/2021,Ages_25-39_yrs,34352793,20.1,0,29321871,55.4,47.3,19.8,0
07/15/2021,Race_eth_unknown,63944555,59.8,0,47417647,0,0,47.1,0
07/15/2021,Ages_75+_yrs,18569489,10.9,0,16540394,86.6,77.2,11.2,0
07/15/2021,Ages_18-29_yrs,24856452,14.6,0,20712993,50.4,42,14,0
07/15/2021,US,170794813,0,0,148066747,0,0,0,0
07/15/2021,Ages_40-49_yrs,24063747,14.1,0,20897106,64.9,56.4,14.1,0
07/15/2021,Ages_18-24_yrs,14117220,8.3,0,11645771,50.9,41.9,7.9,0
07/15/2021,Ages_65-74_yrs,26915457,15.8,0,24020752,90.7,81,16.2,0
07/15/2021,Sex_Male,79696217,47.2,0,69107495,53.4,46.3,47.1,0
07/15/2021,Race_eth_NHBlack,9940809,9.3,0,8983129,26.4,23.9,8.9,0
07/15/2021,Ages_12-15_yrs,5198478,3,0,3890113,34.2,25.6,2.6,0
07/15/2021,Sex_Female,89299812,52.8,0,77657073,58,50.5,52.9,0
07/15/2021,Race_eth_NHAIAN,1080808,1,0,933810,46.2,39.9,0.9,0
07/15/2021,Age_unknown,23456,0,0,4811,0,0,0,0
07/15/2021,Race_eth_NHAsian,6537122,6.1,0,6284136,37.3,35.8,6.2,0
07/15/2021,Race_eth_known,106850258,0,62.6,100649100,0,0,0,68
07/15/2021,Ages_16-17_yrs,3477355,2,0,2845049,46,37.6,1.9,0
07/15/2021,Sex_unknown,1798784,1.1,0,1302179,0,0,0.9,0
07/15/2021,Race_eth_NHWhite,63151303,59.1,0,60693584,34.1,32.7,60.3,0
07/15/2021,Ages_50-64_yrs,43880669,25.7,0,38779454,74.8,66.1,26.2,0
07/14/2021,Sex_unknown,1797124,1.1,0,1300931,0,0,0.9,0
07/14/2021,Race_eth_NHAsian,6524381,6.1,0,6269849,37.2,35.7,6.2,0
07/14/2021,Ages_30-39_yrs,23570657,13.8,0,20215143,58.2,49.9,13.7,0
07/14/2021,Race_eth_unknown,63872829,59.9,0,47361290,0,0,47.1,0
07/14/2021,Race_eth_NHMult_Oth,8686110,8.1,0,8089782,125.9,117.2,8.1,0
07/14/2021,Sex_Male,79562398,47.2,0,68984208,53.4,46.3,47.1,0
07/14/2021,Sex_Female,89160343,52.8,0,77528395,57.9,50.4,52.9,0
07/14/2021,Ages_65-74_yrs,26896580,15.8,0,24003981,90.7,80.9,16.2,0
07/14/2021,Ages_25-39_yrs,34288415,20.1,0,29262164,55.3,47.2,19.8,0
07/14/2021,Ages_<18yrs,8818816,5.2,0,6807680,13.3,10.3,4.6,0
07/14/2021,Race_eth_NHAIAN,1078393,1,0,931540,46.1,39.8,0.9,0
07/14/2021,Race_eth_NHWhite,63067449,59.1,0,60612416,34,32.7,60.3,0
07/14/2021,Ages_75+_yrs,18559235,10.9,0,16530847,86.6,77.1,11.2,0
07/14/2021,Age_unknown,23431,0,0,4805,0,0,0,0
07/14/2021,Age_known,170496434,0,99,147808729,0,0,0,99
07/14/2021,Ages_50-64_yrs,43830409,25.7,0,38732013,74.7,66,26.2,0
07/14/2021,Ages_16-17_yrs,3462513,2,0,2831181,45.8,37.5,1.9,0
07/14/2021,US,170519865,0,0,147813534,0,0,0,0
07/14/2021,Ages_<12yrs,196055,0.1,0,121350,0.5,0.3,0.1,0
07/14/2021,Race_eth_NHBlack,9914379,9.3,0,8959186,26.3,23.8,8.9,0
07/14/2021,Ages_40-49_yrs,24025607,14.1,0,20862030,64.8,56.3,14.1,0
07/14/2021,Ages_18-24_yrs,14077372,8.3,0,11610014,50.7,41.8,7.9,0
07/14/2021,Ages_18-29_yrs,24795130,14.5,0,20657035,50.2,41.9,14,0
07/14/2021,Race_eth_known,106647036,0,62.5,100452244,0,0,0,68
07/14/2021,Ages_12-15_yrs,5160248,3,0,3855149,33.9,25.3,2.6,0
07/14/2021,Sex_known,168722741,0,98.9,146512603,0,0,0,99.1
07/14/2021,Race_eth_NHNHOPI,326476,0.3,0,286317,36.6,32.1,0.3,0
07/14/2021,Race_eth_Hispanic,17049848,16,0,15303154,32.7,29.3,15.2,0
07/13/2021,Race_eth_NHWhite,62967458,59.2,0,60430688,34,32.6,60.4,0
07/13/2021,Race_eth_NHMult_Oth,8671502,8.1,0,8070890,125.7,117,8.1,0
07/13/2021,Ages_<18yrs,8771806,5.2,0,6754382,13.2,10.2,4.6,0
07/13/2021,Ages_30-39_yrs,23531710,13.8,0,20157507,58.1,49.8,13.7,0
07/13/2021,Ages_18-24_yrs,14041234,8.2,0,11563760,50.6,41.7,7.8,0
07/13/2021,Ages_25-39_yrs,34230414,20.1,0,29176187,55.2,47,19.8,0
07/13/2021,Ages_40-49_yrs,23989836,14.1,0,20806320,64.7,56.1,14.1,0
07/13/2021,Sex_known,168462487,0,98.9,146101982,0,0,0,99.1
07/13/2021,Ages_12-15_yrs,5126216,3,0,3817506,33.7,25.1,2.6,0
07/13/2021,Race_eth_known,106428026,0,62.5,100126681,0,0,0,67.9
07/13/2021,Race_eth_NHAsian,6512654,6.1,0,6251374,37.1,35.6,6.2,0
07/13/2021,Sex_unknown,1795671,1.1,0,1299212,0,0,0.9,0
07/13/2021,Age_known,170234771,0,99,147396409,0,0,0,99
07/13/2021,Ages_18-29_yrs,24739938,14.5,0,20582440,50.1,41.7,14,0
07/13/2021,Ages_16-17_yrs,3449663,2,0,2815659,45.6,37.2,1.9,0
07/13/2021,Race_eth_NHAIAN,1076141,1,0,928143,46,39.6,0.9,0
07/13/2021,Sex_Female,89027733,52.8,0,77312415,57.9,50.2,52.9,0
07/13/2021,Race_eth_Hispanic,16985045,16,0,15226148,32.5,29.2,15.2,0
07/13/2021,Race_eth_NHBlack,9889788,9.3,0,8934709,26.3,23.7,8.9,0
07/13/2021,Ages_<12yrs,195927,0.1,0,121217,0.4,0.3,0.1,0
07/13/2021,Ages_65-74_yrs,26873784,15.8,0,23952754,90.6,80.8,16.3,0
07/13/2021,Ages_75+_yrs,18545530,10.9,0,16491979,86.5,76.9,11.2,0
07/13/2021,Age_unknown,23387,0,0,4785,0,0,0,0
07/13/2021,Ages_50-64_yrs,43782167,25.7,0,38651027,74.6,65.8,26.2,0
07/13/2021,Race_eth_unknown,63830132,60,0,47274513,0,0,47.2,0
07/13/2021,Race_eth_NHNHOPI,325438,0.3,0,284729,36.5,31.9,0.3,0
07/13/2021,US,170258158,0,0,147401194,0,0,0,0
07/13/2021,Sex_Male,79434754,47.2,0,68789567,53.3,46.1,47.1,0
07/12/2021,Race_eth_NHNHOPI,324733,0.3,0,284034,36.4,31.8,0.3,0
07/12/2021,Ages_18-24_yrs,14018622,8.2,0,11542214,50.5,41.6,7.8,0
07/12/2021,Ages_40-49_yrs,23965787,14.1,0,20783577,64.7,56.1,14.1,0
07/12/2021,Sex_Female,88949252,52.8,0,77237561,57.8,50.2,52.9,0
07/12/2021,Race_eth_NHAIAN,1075536,1,0,927578,45.9,39.6,0.9,0
07/12/2021,US,170101208,0,0,147251139,0,0,0,0
07/12/2021,Race_eth_NHWhite,62923659,59.2,0,60386200,33.9,32.6,60.4,0
07/12/2021,Ages_65-74_yrs,26866127,15.8,0,23945068,90.6,80.7,16.3,0
07/12/2021,Ages_16-17_yrs,3441008,2,0,2808009,45.5,37.1,1.9,0
07/12/2021,Sex_known,168305850,0,98.9,145952190,0,0,0,99.1
07/12/2021,Race_eth_NHBlack,9871937,9.3,0,8918347,26.2,23.7,8.9,0
07/12/2021,Ages_25-39_yrs,34190964,20.1,0,29138518,55.1,47,19.8,0
07/12/2021,Age_unknown,23379,0,0,4784,0,0,0,0
07/12/2021,Sex_Male,79356598,47.2,0,68714629,53.2,46.1,47.1,0
07/12/2021,Age_known,170077829,0,99,147246355,0,0,0,99
07/12/2021,Ages_30-39_yrs,23505380,13.8,0,20132514,58.1,49.7,13.7,0
07/12/2021,Sex_unknown,1795358,1.1,0,1298949,0,0,0.9,0
07/12/2021,Ages_12-15_yrs,5104496,3,0,3797469,33.5,24.9,2.6,0
07/12/2021,Race_eth_NHMult_Oth,8663760,8.1,0,8061303,125.6,116.8,8.1,0
07/12/2021,Ages_<12yrs,195854,0.1,0,121173,0.4,0.3,0.1,0
07/12/2021,Ages_50-64_yrs,43753020,25.7,0,38622082,74.5,65.8,26.2,0
07/12/2021,Ages_18-29_yrs,24704206,14.5,0,20548218,50.1,41.6,14,0
07/12/2021,Race_eth_Hispanic,16949880,15.9,0,15191791,32.5,29.1,15.2,0
07/12/2021,Ages_<18yrs,8741358,5.1,0,6726651,13.2,10.1,4.6,0
07/12/2021,Race_eth_known,106314263,0,62.5,100010516,0,0,0,67.9
07/12/2021,Race_eth_unknown,63786945,60,0,47240623,0,0,47.2,0
07/12/2021,Race_eth_NHAsian,6504758,6.1,0,6241263,37.1,35.6,6.2,0
07/12/2021,Ages_75+_yrs,18541951,10.9,0,16488245,86.5,76.9,11.2,0
07/11/2021,Age_unknown,23353,0,0,4776,0,0,0,0
07/11/2021,Ages_50-64_yrs,43712840,25.7,0,38581044,74.5,65.7,26.2,0
07/11/2021,Ages_<18yrs,8701585,5.1,0,6684330,13.1,10.1,4.5,0
07/11/2021,Race_eth_NHMult_Oth,8652162,8.2,0,8045583,125.4,116.6,8.1,0
07/11/2021,Race_eth_NHWhite,62862841,59.2,0,60319695,33.9,32.5,60.4,0
07/11/2021,Ages_25-39_yrs,34137925,20.1,0,29084596,55,46.9,19.8,0
07/11/2021,US,169890578,0,0,147036372,0,0,0,0
07/11/2021,Race_eth_unknown,63734955,60,0,47200201,0,0,47.3,0
07/11/2021,Ages_12-15_yrs,5075646,3,0,3766429,33.3,24.7,2.6,0
07/11/2021,Race_eth_NHBlack,9847444,9.3,0,8894546,26.2,23.6,8.9,0
07/11/2021,Ages_<12yrs,195802,0.1,0,121160,0.4,0.3,0.1,0
07/11/2021,Ages_16-17_yrs,3430137,2,0,2796741,45.4,37,1.9,0
07/11/2021,Race_eth_known,106155623,0,62.5,99836171,0,0,0,67.9
07/11/2021,Ages_75+_yrs,18536872,10.9,0,16483039,86.5,76.9,11.2,0
07/11/2021,Sex_Male,79253167,47.1,0,68609454,53.2,46,47.1,0
07/11/2021,Race_eth_Hispanic,16899729,15.9,0,15138642,32.4,29,15.2,0
07/11/2021,Age_known,169867225,0,99,147031596,0,0,0,99
07/11/2021,Race_eth_NHAsian,6494737,6.1,0,6227654,37,35.5,6.2,0
07/11/2021,Race_eth_NHNHOPI,324199,0.3,0,283467,36.4,31.8,0.3,0
07/11/2021,Ages_18-24_yrs,13988906,8.2,0,11513076,50.4,41.5,7.8,0
07/11/2021,Sex_unknown,1794552,1.1,0,1298131,0,0,0.9,0
07/11/2021,Ages_65-74_yrs,26855621,15.8,0,23934429,90.5,80.7,16.3,0
07/11/2021,Sex_known,168096026,0,98.9,145738241,0,0,0,99.1
07/11/2021,Ages_40-49_yrs,23933476,14.1,0,20751082,64.6,56,14.1,0
07/11/2021,Ages_30-39_yrs,23469809,13.8,0,20096791,58,49.6,13.7,0
07/11/2021,Ages_18-29_yrs,24657022,14.5,0,20500881,50,41.5,13.9,0
07/11/2021,Race_eth_NHAIAN,1074511,1,0,926584,45.9,39.6,0.9,0
07/11/2021,Sex_Female,88842859,52.9,0,77128787,57.7,50.1,52.9,0
07/10/2021,Sex_Male,79122752,47.1,0,68470004,53.1,45.9,47.1,0
07/10/2021,Ages_18-29_yrs,24599253,14.5,0,20438726,49.8,41.4,13.9,0
07/10/2021,Ages_12-15_yrs,5041042,3,0,3726201,33.1,24.5,2.5,0
07/10/2021,Ages_75+_yrs,18526508,10.9,0,16473098,86.4,76.8,11.2,0
07/10/2021,Ages_16-17_yrs,3416818,2,0,2781458,45.2,36.8,1.9,0
07/10/2021,Sex_known,167827912,0,98.9,145452216,0,0,0,99.1
07/10/2021,Race_eth_NHMult_Oth,8634336,8.1,0,8023960,125.1,116.3,8.1,0
07/10/2021,Ages_25-39_yrs,34073894,20.1,0,29015500,54.9,46.8,19.8,0
07/10/2021,Race_eth_NHNHOPI,323513,0.3,0,282561,36.3,31.7,0.3,0
07/10/2021,Race_eth_NHAIAN,1072334,1,0,924289,45.8,39.5,0.9,0
07/10/2021,Race_eth_NHBlack,9823697,9.3,0,8869095,26.1,23.6,8.9,0
07/10/2021,Race_eth_NHAsian,6482576,6.1,0,6211206,37,35.4,6.2,0
07/10/2021,Ages_<18yrs,8653561,5.1,0,6628764,13,10,4.5,0
07/10/2021,Race_eth_unknown,63664260,60.1,0,47138958,0,0,47.3,0
07/10/2021,Age_known,169597825,0,99,146744374,0,0,0,99
07/10/2021,Race_eth_known,105956898,0,62.5,99610183,0,0,0,67.9
07/10/2021,Race_eth_Hispanic,16837416,15.9,0,15069109,32.2,28.9,15.1,0
07/10/2021,Ages_40-49_yrs,23895275,14.1,0,20710564,64.5,55.9,14.1,0
07/10/2021,Sex_unknown,1793246,1.1,0,1296925,0,0,0.9,0
07/10/2021,Race_eth_NHWhite,62783026,59.3,0,60229963,33.9,32.5,60.5,0
07/10/2021,Ages_65-74_yrs,26836116,15.8,0,23916548,90.5,80.6,16.3,0
07/10/2021,US,169621158,0,0,146749141,0,0,0,0
07/10/2021,Ages_<12yrs,195701,0.1,0,121105,0.4,0.3,0.1,0
07/10/2021,Ages_50-64_yrs,43660351,25.7,0,38525952,74.4,65.6,26.3,0
07/10/2021,Sex_Female,88705160,52.9,0,76982212,57.6,50,52.9,0
07/10/2021,Ages_30-39_yrs,23426761,13.8,0,20050722,57.9,49.5,13.7,0
07/10/2021,Age_unknown,23333,0,0,4767,0,0,0,0
07/10/2021,Ages_18-24_yrs,13952120,8.2,0,11473948,50.3,41.3,7.8,0
07/09/2021,Ages_50-64_yrs,43610351,25.8,0,38471703,74.3,65.5,26.3,0
07/09/2021,Sex_unknown,1791718,1.1,0,1295433,0,0,0.9,0
07/09/2021,Sex_known,167565003,0,98.9,145167178,0,0,0,99.1
07/09/2021,Ages_75+_yrs,18515392,10.9,0,16461714,86.4,76.8,11.2,0
07/09/2021,Ages_18-29_yrs,24541207,14.5,0,20376720,49.7,41.3,13.9,0
07/09/2021,Sex_Male,78994424,47.1,0,68330432,53,45.8,47.1,0
07/09/2021,US,169356721,0,0,146462611,0,0,0,0
07/09/2021,Race_eth_NHAsian,6471549,6.1,0,6197149,36.9,35.3,6.2,0
07/09/2021,Race_eth_NHAIAN,1070160,1,0,921884,45.7,39.4,0.9,0
07/09/2021,Ages_40-49_yrs,23858518,14.1,0,20671456,64.4,55.8,14.1,0
07/09/2021,Ages_65-74_yrs,26816071,15.8,0,23896928,90.4,80.6,16.3,0
07/09/2021,Ages_16-17_yrs,3403867,2,0,2766233,45,36.6,1.9,0
07/09/2021,Ages_<12yrs,195577,0.1,0,121031,0.4,0.3,0.1,0
07/09/2021,Ages_<18yrs,8606437,5.1,0,6572744,13,9.9,4.5,0
07/09/2021,Race_eth_Hispanic,16779099,15.9,0,15004753,32.1,28.7,15.1,0
07/09/2021,Age_unknown,23307,0,0,4749,0,0,0,0
07/09/2021,Ages_12-15_yrs,5006993,3,0,3685480,32.9,24.2,2.5,0
07/09/2021,Race_eth_NHBlack,9799317,9.3,0,8842528,26,23.5,8.9,0
07/09/2021,Race_eth_NHWhite,62701676,59.3,0,60134042,33.8,32.4,60.5,0
07/09/2021,Race_eth_NHNHOPI,322806,0.3,0,281763,36.2,31.6,0.3,0
07/09/2021,Age_known,169333414,0,99,146457862,0,0,0,99
07/09/2021,Race_eth_NHMult_Oth,8618539,8.1,0,8005131,124.9,116,8.1,0
07/09/2021,Race_eth_unknown,63593575,60.1,0,47075361,0,0,47.4,0
07/09/2021,Ages_25-39_yrs,34011948,20.1,0,28948667,54.8,46.7,19.8,0
07/09/2021,Ages_30-39_yrs,23385438,13.8,0,20006597,57.8,49.4,13.7,0
07/09/2021,Sex_Female,88570579,52.9,0,76836746,57.6,49.9,52.9,0
07/09/2021,Race_eth_known,105763146,0,62.4,99387250,0,0,0,67.9
07/09/2021,Ages_18-24_yrs,13914697,8.2,0,11434650,50.1,41.2,7.8,0
07/08/2021,Ages_30-39_yrs,23342024,13.8,0,19957814,57.7,49.3,13.7,0
07/08/2021,Race_eth_NHWhite,62621608,59.3,0,60033609,33.8,32.4,60.6,0
07/08/2021,US,169082301,0,0,146143005,0,0,0,0
07/08/2021,Ages_16-17_yrs,3390625,2,0,2749898,44.9,36.4,1.9,0
07/08/2021,Race_eth_unknown,63525996,60.2,0,47006208,0,0,47.4,0
07/08/2021,Race_eth_NHNHOPI,321979,0.3,0,280782,36.1,31.5,0.3,0
07/08/2021,Age_unknown,23282,0,0,4742,0,0,0,0
07/08/2021,Race_eth_Hispanic,16713884,15.8,0,14929020,32,28.6,15.1,0
07/08/2021,Ages_<12yrs,195385,0.1,0,120890,0.4,0.3,0.1,0
07/08/2021,Sex_Female,88431459,52.9,0,76674076,57.5,49.8,52.9,0
07/08/2021,Race_eth_known,105556305,0,62.4,99136797,0,0,0,67.8
07/08/2021,Ages_50-64_yrs,43558768,25.8,0,38411594,74.2,65.4,26.3,0
07/08/2021,Sex_known,167293175,0,98.9,144849752,0,0,0,99.1
07/08/2021,Age_known,169059019,0,99,146138263,0,0,0,99
07/08/2021,Ages_18-24_yrs,13875611,8.2,0,11391489,50,41,7.8,0
07/08/2021,Ages_75+_yrs,18504246,10.9,0,16448069,86.3,76.7,11.3,0
07/08/2021,Ages_<18yrs,8558483,5.1,0,6512078,12.9,9.8,4.5,0
07/08/2021,Ages_25-39_yrs,33946888,20.1,0,28875347,54.7,46.5,19.8,0
07/08/2021,Ages_40-49_yrs,23819953,14.1,0,20627888,64.3,55.7,14.1,0
07/08/2021,Ages_12-15_yrs,4972473,2.9,0,3641290,32.7,23.9,2.5,0
07/08/2021,Race_eth_NHAsian,6457080,6.1,0,6178343,36.8,35.2,6.2,0
07/08/2021,Race_eth_NHMult_Oth,8599267,8.1,0,7981922,124.6,115.7,8.1,0
07/08/2021,Ages_65-74_yrs,26795070,15.8,0,23871798,90.3,80.5,16.3,0
07/08/2021,Race_eth_NHBlack,9774417,9.3,0,8813648,26,23.4,8.9,0
07/08/2021,Sex_unknown,1789126,1.1,0,1293253,0,0,0.9,0
07/08/2021,Sex_Male,78861716,47.1,0,68175676,52.9,45.7,47.1,0
07/08/2021,Ages_18-29_yrs,24480475,14.5,0,20309022,49.6,41.2,13.9,0
07/08/2021,Race_eth_NHAIAN,1068070,1,0,919473,45.6,39.3,0.9,0
07/07/2021,Age_unknown,23242,0,0,4720,0,0,0,0
